Response_ID,Area,Nivel_educ_en_3,Q2,Q3,Q4,Q5,Q6,Q6_O,Q10,Q12,Q13,Q14,Q15,Q17,Q18,Q18_O,Q19R1,Q19R2,Q19R3,Q20,Q20_O,Q21,Q22,Q23,Q23D,Q24,Q24_O,Q25,Q26,Q27,Q27_O,Q28,Q29,Q30,Q31R1,Q31R2,Q31R3,Q31R4,Q31R5,Q31R6,Q31R7,Q32,Q33,Q34,Q35,Q36,Q37,Q38R1,Q38R2,Q38R3,Q38R4,Q39R1,Q39R2,Q39R3,Q39R4,Q41R1,Q41R2,Q41R3,Q41R4,Q41R5,Q41R6,Q41R7,Q42,Q42_O,Q43,Q44R1,Q44R2,Q44R3,Q45,Q46,Q47,Q48,Q48_O,Q49,Q49_O,Q50,Q51,Q52,Q54,Q55,Q56A1,Q56A2,Q56A3,Q56A4,Q56A5,Q56_O,Q57,Q58,Q59,Q61,Q62,Q63,Q64,Q65,Q65_O,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q76,Q77R1,Q77R2,Q77R3,Q78R1,Q78R2,Q78R3,Q78R4,Q80
147667499,3,3,31,2,1,8,2,Varela,8,1,-1,1,2,1,2,-1,2,2,1,-1,-1,-1,#NULL!,3,-1,3,-1,3,2,3,-1,4,1,1,1,2,1,2,1,2,1,2,-1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,-1,-1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,2,1,-1,1,-1,-1,-1,-1,1,3,2,1,2,2,-1,-1,-1,-1,-1,2,1,1,1,-1,2,1,1,2,2,-1,-1,-1,-1,1
147669208,1,1,37,2,2,10,-1,-1,3,1,-1,1,2,1,2,-1,2,1,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,1,2,2,2,1,-1,1,4,1,4,2,2,2,1,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,1,1,2,2,1,2,3,-1,-1,-1,-1,-1,-1,1,1,2,-1,1,-1,-1,-1,-1,1,3,3,3,1,-1,-1,-1,-1,-1,-1,1,1,2,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,1
147677472,1,1,6,1,1,3,3,-1,2,1,-1,1,2,1,1,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,2,-1,1,4,2,-1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,1,1,2,1,3,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,3,2,3,2,-1,-1,-1,-1,-1,-1,3,1,1,2,2,5,1,1,2,2,-1,-1,-1,-1,1
147678566,3,2,3,1,2,9,1,-1,6,1,-1,1,2,1,4,-1,2,1,1,-1,-1,-1,#NULL!,9,[Otro]inefop,2,-1,1,1,1,-1,2,1,1,2,2,1,1,2,2,2,1,2,2,-1,2,-1,1,2,2,2,3,2,1,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,1,1,2,-1,1,-1,-1,-1,-1,4,2,3,1,1,1,3,1,-1,1,2,3,1,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1
147687967,1,2,17,2,2,10,-1,-1,5,1,-1,1,2,1,4,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,2,2,2,1,2,-1,1,3,1,3,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,,2,2,2,2,2,1,3,-1,-1,-1,-1,-1,-1,1,2,1,-1,1,-1,-1,-1,-1,1,3,3,2,2,-1,-1,-1,-1,-1,-1,2,2,1,1,-1,2,1,1,1,1,3,3,3,3,1
147692082,3,1,38,2,1,11,2,COLONIA SAN MAURICIO,2,1,-1,1,2,1,2,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,1,-1,2,-1,2,-1,2,3,2,1,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,2,2,2,2,1,2,2,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,-1,-1,-1,-1,-1,-1,2,1,1,2,1,1,1,1,1,1,3,3,3,3,1
147692155,1,3,47,3,2,10,-1,-1,8,1,-1,1,2,1,2,-1,2,2,1,-1,-1,-1,#NULL!,1,-1,2,-1,2,1,1,-1,1,1,3,1,2,2,1,1,1,1,1,1,3,-1,2,-1,2,1,2,2,-1,-1,-1,-1,2,2,2,2,2,2,1,-1,-1,2,3,3,1,1,1,3,-1,-1,-1,-1,-1,-1,2,1,1,1,1,-1,-1,-1,-1,4,3,3,1,1,3,-1,-1,-1,-1,-1,5,1,2,1,-1,5,2,-1,-1,-1,-1,-1,-1,-1,1
147696107,1,2,20,2,2,10,-1,-1,4,1,-1,1,2,2,4,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,2,-1,2,-1,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,2,2,1,1,3,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,4,2,1,1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,1
147728672,2,2,21,2,2,5,1,-1,5,1,-1,1,2,1,2,-1,2,2,1,-1,-1,-1,#NULL!,2,-1,2,-1,2,1,1,-1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,-1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,3,1,2,-1,1,-1,-1,-1,-1,3,3,3,1,1,1,1,1,-1,1,1,2,1,1,2,2,2,1,1,2,2,-1,-1,-1,-1,1
147732643,2,1,31,2,2,3,1,-1,2,1,-1,1,2,1,4,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,3,2,2,2,1,-1,2,-1,2,-1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,1,2,-1,-1,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,2,-1,-1,-1,-1,-1,2,1,1,2,2,3,1,1,2,1,-1,-1,-1,-1,1
147732811,3,3,49,3,2,9,2,San Carlos,8,1,-1,1,2,1,2,-1,2,2,1,-1,-1,-1,#NULL!,1,-1,2,-1,1,1,2,-1,2,1,2,1,2,1,1,2,1,2,2,-1,3,-1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,2,2,3,2,3,-1,-1,-1,-1,-1,-1,4,1,1,-1,1,-1,-1,-1,-1,1,5,4,2,2,-1,-1,-1,-1,-1,-1,3,2,2,1,-1,3,2,-1,-1,-1,-1,-1,-1,-1,1
147737004,2,3,61,3,2,7,1,-1,8,1,-1,1,2,1,2,-1,2,1,1,-1,-1,-1,#NULL!,9,[Otro]poder judicial,5,mail,2,1,1,-1,2,1,1,2,2,2,2,2,1,2,1,2,1,4,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,2,2,3,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,2,3,1,3,2,-1,-1,-1,-1,-1,-1,2,1,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1
147737609,3,2,14,2,1,9,1,-1,6,1,-1,1,2,1,2,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,2,2,2,1,1,-1,1,4,1,2,2,2,2,2,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,2,2,2,2,1,1,2,-1,-1,-1,-1,-1,-1,3,2,1,-1,1,-1,-1,-1,-1,1,3,3,1,2,2,-1,-1,-1,-1,-1,2,1,1,1,-1,2,1,1,2,1,-1,-1,-1,-1,1
147737689,2,2,48,3,2,7,1,-1,6,1,-1,1,2,1,2,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,1,1,2,1,1,2,1,-1,2,-1,2,-1,2,1,2,1,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,2,2,1,1,2,1,3,-1,-1,-1,-1,-1,-1,3,1,2,-1,1,-1,-1,-1,-1,1,3,3,3,1,-1,-1,-1,-1,-1,-1,5,3,1,1,-1,3,2,-1,-1,-1,-1,-1,-1,-1,1
147738906,1,1,40,2,1,3,3,-1,2,2,1,1,2,1,2,-1,2,2,1,-1,-1,-1,#NULL!,2,-1,4,-1,2,1,1,-1,2,1,2,2,2,2,1,1,2,2,2,-1,2,-1,1,3,2,2,2,2,-1,-1,-1,-1,1,2,2,2,2,2,2,-1,-1,2,2,2,2,2,1,4,-1,-1,-1,-1,-1,-1,4,2,2,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,-1,-1,-1,-1,-1,-1,1,2,3,2,2,5,2,-1,-1,-1,-1,-1,-1,-1,1
147742447,2,2,49,3,2,16,1,-1,4,1,-1,1,2,1,2,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,2,2,1,1,2,1,1,-1,2,-1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,1,2,2,2,-1,-1,-1,-1,-1,-1,2,1,1,-1,1,-1,-1,-1,-1,2,3,3,1,1,2,-1,-1,-1,-1,-1,2,1,1,1,-1,2,1,1,2,1,-1,-1,-1,-1,1
147778231,2,3,59,3,2,19,1,-1,8,1,-1,1,2,1,4,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,2,2,2,2,2,2,1,-1,1,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,2,-1,-1,-1,-1,-1,1,1,1,1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,1
147778713,2,1,59,3,2,4,1,-1,2,2,1,1,2,1,2,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,2,1,2,1,1,-1,1,2,2,-1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,-1,-1,1,2,1,2,1,1,2,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,-1,-1,-1,-1,-1,3,1,1,1,-1,3,2,-1,-1,-1,-1,-1,-1,-1,2
147779824,1,2,16,2,1,10,-1,-1,5,1,-1,1,2,1,1,-1,2,1,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,1,1,2,1,2,1,-1,1,4,1,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,4,No pudo acceder a la cuenta,1,2,2,2,2,1,2,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,3,3,2,1,-1,-1,-1,-1,-1,-1,1,2,1,1,-1,1,1,1,2,2,-1,-1,-1,-1,1
147786255,2,2,27,2,1,11,1,-1,6,1,-1,1,2,1,2,-1,2,2,1,-1,-1,-1,#NULL!,1,-1,2,-1,2,1,1,-1,1,1,1,2,2,1,1,1,1,2,2,-1,1,2,2,-1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,1,2,-1,-1,-1,-1,-1,-1,2,1,1,-1,1,-1,-1,-1,-1,1,3,4,1,2,2,-1,-1,-1,-1,-1,1,1,1,2,1,2,1,1,2,2,-1,-1,-1,-1,1
147836118,1,3,34,2,2,10,-1,-1,8,1,-1,1,2,1,2,-1,2,1,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,2,1,1,2,1,-1,1,2,2,-1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,3,3,2,1,-1,-1,-1,-1,-1,-1,2,2,1,2,2,5,1,2,1,2,3,3,3,3,1
147858535,1,1,13,1,1,10,-1,-1,3,1,-1,1,2,3,4,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,1,1,2,2,1,2,-1,1,2,2,-1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,,1,2,2,1,1,1,2,-1,-1,-1,-1,-1,-1,3,1,1,-1,1,-1,-1,-1,-1,2,2,2,1,2,2,-1,-1,-1,-1,-1,3,1,1,2,2,1,1,1,2,1,-1,-1,-1,-1,1
147861041,3,2,34,2,2,9,2,Piriápolis,6,1,-1,1,2,2,4,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,2,2,2,2,2,-1,2,-1,2,-1,2,2,2,2,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,2,2,2,2,1,1,2,-1,-1,-1,-1,-1,-1,1,1,2,-1,1,-1,-1,-1,-1,1,1,1,3,2,-1,-1,-1,-1,-1,-1,5,1,1,1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,1
147861541,3,3,58,3,1,2,2,RIO BRANCO,7,1,-1,1,2,1,2,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,3,-1,2,-1,2,-1,2,2,2,2,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1,5,2,2,2,-1,-1,-1,-1,-1,-1,5,1,1,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,1
147862363,1,1,49,3,2,10,-1,-1,2,1,-1,1,2,1,4,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,1,-1,2,-1,2,-1,2,2,2,2,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,3,2,-1,-1,-1,-1,-1,-1,4,3,3,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1
147864399,1,1,9,1,2,10,-1,-1,2,1,-1,1,2,1,1,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,1,2,1,2,1,2,1,-1,1,5,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,1,3,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,4,2,3,2,-1,-1,-1,-1,-1,-1,5,3,1,2,2,3,1,1,2,2,-1,-1,-1,-1,1
147865144,3,2,63,3,2,12,2,yun,5,1,-1,1,2,2,1,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,2,-1,1,4,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,2,-1,-1,-1,-1,-1,5,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1
147865742,3,1,34,2,2,7,2,Sarandí Grande,2,1,-1,1,2,1,3,-1,2,1,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,2,-1,2,-1,2,-1,2,2,2,2,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,3,2,-1,-1,-1,-1,-1,-1,5,3,1,2,2,5,1,1,2,2,-1,-1,-1,-1,1
147867338,1,3,43,2,1,3,3,-1,7,1,-1,1,2,1,2,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,2,2,1,2,1,-1,1,2,2,-1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,2,1,1,-1,1,-1,-1,-1,-1,2,3,3,1,1,2,-1,-1,-1,-1,-1,5,1,2,1,-1,3,2,-1,-1,-1,-1,-1,-1,-1,2
147868405,1,3,40,2,1,3,3,-1,7,1,-1,1,2,1,3,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,1,-1,2,-1,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-1,-1,2,2,2,2,3,1,3,-1,-1,-1,-1,-1,-1,1,1,2,-1,-1,-1,1,-1,-1,-1,1,2,3,2,-1,-1,-1,-1,-1,-1,5,3,3,2,2,4,1,1,2,2,-1,-1,-1,-1,1
147898570,1,1,62,3,1,3,3,-1,2,1,-1,1,2,1,3,-1,2,1,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,2,2,2,2,1,-1,2,-1,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1,2,1,3,1,-1,-1,-1,-1,-1,-1,3,1,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1
147901587,1,2,10,1,2,10,-1,-1,4,1,-1,1,2,1,2,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,2,1,-1,1,2,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,-1,-1,1,2,2,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,4,4,2,1,-1,-1,-1,-1,-1,-1,2,2,1,1,-1,2,1,1,2,2,-1,-1,-1,-1,1
147911077,2,1,54,3,2,8,1,-1,2,1,-1,1,2,1,5,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,2,-1,2,-1,2,-1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,4,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,3,2,-1,-1,-1,-1,-1,-1,5,3,1,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,1
147912036,1,2,59,3,1,10,-1,-1,5,1,-1,1,2,1,1,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,2,-1,1,4,2,-1,2,2,2,2,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,4,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,-1,-1,-1,2,2,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,2
147914488,1,2,35,2,1,10,-1,-1,6,1,-1,1,2,1,1,-1,2,1,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,1,-1,1,3,2,-1,2,2,2,2,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,2,2,2,2,1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,3,4,4,2,2,-1,-1,-1,-1,-1,-1,5,1,2,1,-1,1,1,1,1,1,2,4,3,4,1
147916879,3,2,13,1,2,3,2,-1,5,1,-1,1,2,2,4,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,1,2,2,2,2,-1,2,-1,2,-1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,,1,3,2,3,2,1,3,-1,-1,-1,-1,-1,-1,1,1,2,-1,1,-1,-1,-1,-1,1,2,2,3,2,-1,-1,-1,-1,-1,-1,5,3,1,2,2,5,1,1,2,1,-1,-1,-1,-1,2
147917803,1,2,54,3,1,10,-1,-1,4,1,-1,1,2,1,2,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,2,2,2,2,2,2,2,2,-1,2,-1,2,-1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,4,2,2,-1,-1,-1,-1,-1,-1,-1,1,2,3,2,-1,-1,-1,-1,-1,-1,2,3,3,2,2,4,2,-1,-1,-1,-1,-1,-1,-1,1
147953353,1,2,41,2,2,10,-1,-1,5,1,-1,1,2,1,1,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,1,-1,1,4,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,4,2,2,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,2,-1,-1,-1,-1,-1,2,3,1,2,2,2,1,1,2,2,-1,-1,-1,-1,1
147962695,3,1,49,3,2,3,2,-1,2,1,-1,1,2,1,4,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,2,-1,2,-1,2,-1,2,2,2,2,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,1,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,3,2,-1,-1,-1,-1,-1,-1,5,3,3,2,2,5,2,-1,-1,-1,-1,-1,-1,-1,1
147982355,3,1,40,2,1,18,2,cuchillas del ombú,2,2,1,1,2,1,3,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,1,-1,2,-1,2,-1,2,2,2,2,-1,-1,-1,-1,2,2,2,2,2,2,1,-1,-1,2,2,2,2,1,2,3,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,2,3,2,-1,-1,-1,-1,-1,-1,5,1,1,2,2,4,2,-1,-1,-1,-1,-1,-1,-1,2
147982932,2,2,7,1,1,16,1,-1,4,1,-1,1,2,1,4,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,1,-1,2,-1,2,-1,2,2,2,2,-1,-1,-1,-1,2,2,2,2,1,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,3,2,-1,-1,-1,-1,-1,-1,4,3,1,2,1,1,1,1,2,1,-1,-1,-1,-1,1
147983242,1,2,42,2,1,10,-1,-1,5,1,-1,1,2,1,2,-1,2,2,1,-1,-1,-1,#NULL!,2,-1,2,-1,1,1,1,-1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,-1,-1,1,2,2,2,1,2,3,-1,-1,-1,-1,-1,-1,2,1,1,-1,1,-1,-1,-1,-1,1,4,4,1,1,2,-1,-1,-1,-1,-1,2,1,2,2,1,2,1,3,1,1,4,4,4,3,1
147983620,1,1,32,2,1,10,-1,-1,2,1,-1,1,2,1,4,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,1,-1,2,-1,2,-1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,3,2,-1,-1,-1,-1,-1,-1,4,3,1,2,1,2,1,1,2,2,-1,-1,-1,-1,1
147984113,1,2,17,2,1,3,3,-1,4,1,-1,1,2,1,2,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,2,1,-1,1,3,1,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,-1,-1,2,1,2,2,2,2,1,1,2,2,-1,-1,-1,-1,1
148013313,2,1,17,2,1,12,1,-1,3,1,-1,1,2,1,4,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,2,-1,2,-1,2,-1,2,2,2,2,-1,-1,-1,-1,2,2,1,2,2,2,2,4,Entré a facebook y apareció que estaban vistos algunos mensajes,1,2,1,1,2,2,1,-1,-1,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,3,2,-1,-1,-1,-1,-1,-1,4,1,1,2,2,4,1,1,1,1,2,3,3,3,1
148018177,3,2,43,2,1,4,2,NUEVA HELVECIA,4,1,-1,1,2,1,5,-1,2,1,1,-1,-1,-1,#NULL!,2,-1,3,-1,2,1,2,-1,1,1,1,1,2,2,1,2,2,1,2,-1,1,2,2,-1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,-1,-1,3,2,2,2,1,1,3,-1,-1,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,3,2,-1,-1,-1,-1,-1,-1,5,1,1,2,2,2,1,1,2,2,-1,-1,-1,-1,1
148023352,2,1,43,2,2,15,1,-1,2,1,-1,1,2,1,4,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,1,2,2,2,2,-1,2,-1,2,-1,2,2,2,2,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,1,2,3,2,-1,-1,-1,-1,-1,-1,2,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,1
148023417,3,2,6,1,1,9,1,-1,4,1,-1,1,2,1,4,-1,2,2,2,-1,-1,-1,#NULL!,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,1,1,2,1,2,2,2,-1,2,-1,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,1,3,-1,-1,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,3,2,-1,-1,-1,-1,-1,-1,2,2,2,2,2,3,1,1,2,2,-1,-1,-1,-1,2
